Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"322004165000","1085100","3584","1255733.2","3883.5"
"323004196000","1070600","3582","1259614.9","3881.7"
"324004141000","1075500","3581","1263510.4","3895.5"
"325004075000","1080700","3583","1267392.6","3882.2"
"326004290000","1079100","3583","1271276.0","3883.4"
"327004255000","1071200","3582","1275162.0","3886.0"
"328004288000","1078900","3582","1279045.5","3883.5"
"329004150000","1172000","3581","1282940.9","3895.4"
"330004161000","1084600","3582","1286828.7","3887.8"
"331004273000","1078800","3581","1290720.3","3891.6"
"332004080000","1071400","3583","1294608.9","3888.6"
"333004180000","1083400","3582","1298498.8","3889.9"
"334004139000","1078600","3581","1302390.0","3891.2"
"335004008000","1079100","3585","1306291.9","3901.9"
"336004194000","1092200","3582","1310180.5","3888.6"
"337004099000","1075900","3581","1314071.7","3891.2"
"338004279000","1069800","3583","1317960.3","3888.6"
"339004249000","1077700","3581","1321853.6","3893.3"
"340004062000","1075500","3584","1325748.2","3894.6"
"341004292000","1077900","3581","1329633.8","3885.6"
"342004181000","1071600","3580","1333516.8","3883.0"
"343004235000","1075300","3582","1337399.4","3882.6"
"344004183000","1071300","3581","1341278.1","3878.7"
"345004027000","1075400","3581","1345171.5","3893.4"
"346004263000","1078000","3581","1349049.7","3878.2"
"347004223000","1070200","3583","1352930.6","3880.9"
"348004302000","1071200","3583","1356810.6","3880.0"
"349004221000","1088500","3582","1360694.1","3883.5"
"350004024000","1077700","3585","1364587.8","3893.7"
"351004208000","1076400","3583","1368474.3","3886.5"
"352004089000","1083400","3583","1372366.8","3892.5"
"353004212000","1071400","3582","1376254.9","3888.1"
"354004294000","1079700","3581","1380142.2","3887.3"
"355004288000","1078100","3582","1384042.9","3900.7"
"356004649000","1082400","3583","1387939.6","3896.7"
"357004537000","1078000","3581","1391837.2","3897.6"
"358004722000","1084200","3582","1395737.0","3899.8"
"359004602000","1091000","3583","1399633.8","3896.8"
"360004402000","1093500","3582","1403544.3","3910.5"
"361004457000","1077400","3580","1407442.4","3898.1"
"362004360000","1078000","3581","1411334.4","3892.0"
"363004384000","1070300","3582","1415222.1","3887.7"
"364004431000","1090300","3582","1419107.7","3885.6"
"365004237000","1086300","3581","1423006.2","3898.5"
"366004477000","1079300","3580","1426887.5","3881.3"
"367004376000","1078900","3580","1430780.4","3892.9"
"368004484000","1075400","3582","1434670.3","3889.9"
"369004306000","1070100","3581","1438548.6","3878.3"
"370004213000","1082300","3583","1442436.8","3888.2"
"371004437000","1074800","3583","1446309.9","3873.1"
"372004123000","1078100","3582","1450180.9","3871.0"
"373004088000","1083300","3582","1454056.6","3875.7"
"374003964000","1085400","3582","1457949.9","3893.3"
"375003884000","1085000","3583","1461858.3","3908.4"
"376004184000","1084900","3580","1465759.8","3901.5"
"377003936000","1092500","3582","1469660.9","3901.1"
"378003895000","1079000","3582","1473558.1","3897.2"
"379003868000","1075500","3580","1477454.0","3895.9"
"380003764000","1085200","3581","1481360.2","3906.2"
"381003873000","1079000","3581","1485247.9","3887.7"
"382003804000","1079200","3582","1489138.3","3890.4"
"383003862000","1089900","3581","1493033.7","3895.4"
"384003872000","1079900","3582","1496934.4","3900.7"
"385003846000","1080000","3582","1500844.0","3909.6"
"386003961000","1090900","3580","1504743.4","3899.4"
"387003768000","1084900","3583","1508635.9","3892.5"
"388003952000","1082400","3583","1512532.6","3896.7"
"389003881000","1075500","3581","1516424.2","3891.6"
