Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"184283688000","856000","3581","557285.6","3060.7"
"185285224000","849400","3585","560347.5","3061.9"
"186286805000","849100","3580","563403.9","3056.4"
"187288385000","836800","3581","566463.2","3059.3"
"188289954000","836300","3583","569516.6","3053.4"
"189291535000","848900","3582","572557.4","3040.8"
"190292965000","847700","3584","575600.5","3043.1"
"191294552000","843900","3580","578649.9","3049.4"
"192296206000","849400","3582","581713.6","3063.7"
"193297597000","849600","3583","584786.7","3073.1"
"194299288000","855700","3580","587867.6","3080.9"
"195300750000","852200","3580","590951.9","3084.3"
"196302442000","846200","3579","594149.3","3197.4"
"197303978000","852100","3582","597219.0","3069.7"
"198305363000","873800","3580","600308.4","3089.4"
"199306943000","848300","3581","603403.1","3094.7"
"200308342000","855400","3580","606504.1","3101.0"
"201309938000","867800","3578","609604.8","3100.7"
"202311504000","849500","3582","612700.7","3095.9"
"203312982000","861100","3580","615798.8","3098.1"
"204314544000","848800","3581","618887.4","3088.6"
"205316009000","848900","3581","621960.1","3072.7"
"206317576000","861100","3581","625033.6","3073.5"
"207319221000","846400","3582","628112.7","3079.1"
"208320615000","855000","3584","631194.1","3081.4"
"209322232000","868600","3580","634277.9","3083.8"
"210323631000","852200","3580","637362.7","3084.8"
"211325414000","870900","3582","640452.5","3089.8"
"212327000000","855300","3582","643662.8","3210.3"
"213328497000","859300","3583","646783.3","3120.5"
"214330332000","858700","3580","649908.8","3125.5"
"215331545000","867800","3581","653030.1","3121.3"
"216333413000","855200","3581","656152.7","3122.6"
"217334918000","855100","3583","659252.5","3099.8"
"218336490000","855200","3580","662350.5","3098.0"
"219338099000","849200","3583","665446.5","3096.0"
"220339447000","865100","3583","668536.8","3090.3"
"221341155000","858400","3581","671625.8","3089.0"
"222342743000","860900","3582","674710.1","3084.3"
"223344150000","855000","3580","677790.6","3080.5"
"224345762000","858300","3580","680870.1","3079.5"
"225347182000","857300","3583","683946.3","3076.2"
"226348834000","849600","3581","687023.7","3077.4"
"227350426000","848700","3583","690098.9","3075.2"
"228352086000","849100","3582","693295.1","3196.2"
"229353672000","849500","3582","696375.1","3080.0"
"230355130000","848900","3582","699460.6","3085.5"
"231356845000","867600","3581","702546.7","3086.1"
"232358467000","849100","3583","705627.9","3081.2"
"233359809000","848800","3581","708707.5","3079.6"
"234361426000","860900","3581","711780.2","3072.7"
"235362757000","849400","3580","714851.6","3071.4"
"236364310000","845700","3583","717922.2","3070.6"
"237365972000","848900","3581","720991.9","3069.7"
"238367340000","852200","3582","724062.0","3070.1"
"239369007000","861900","3580","727136.4","3074.4"
"240370245000","849200","3579","730210.8","3074.4"
"241371880000","852000","3581","733288.2","3077.4"
"242373377000","864800","3581","736364.4","3076.2"
"243374820000","846500","3580","739437.5","3073.1"
"244376410000","848300","3581","742630.6","3193.1"
"245377701000","865700","3581","745716.6","3086.0"
