Time (ns),Variation (uJ)
"379080016500.0","2479.3999999999996"
"380080209000.0","2485.2"
"381080548000.0","2530.4"
"382080781500.0","2488.1749999999997"
"383081044000.0","2471.825"
"384081174250.0","2486.375"
"385081253000.0","2474.675"
"386081594000.0","2499.55"
"387081793000.0","2486.775"
"388082050500.0","2475.7000000000003"
"389082239750.0","2492.0"
"390082246000.0","2479.05"
"391082562000.0","2499.825"
"392082792500.0","2488.05"
"393083002000.0","2475.0750000000003"
"394083216250.0","2472.95"
"395083443500.0","2482.75"
"396083686500.0","2492.7"
"397083930500.0","2527.0"
"398084224000.0","2470.125"
"399084372750.0","2468.3999999999996"
"400084526750.0","2479.5249999999996"
"401084813000.0","2478.625"
"402085038000.0","2489.5"
"403085279000.0","2466.475"
"404085491500.0","2464.8250000000003"
"405085613750.0","2475.125"
"406085806750.0","2478.3500000000004"
"407086066250.0","2494.6"
"408086354250.0","2470.8"
"409086462750.0","2468.4249999999997"
"410086595750.0","2481.025"
"411086886250.0","2480.925"
"412087114000.0","2478.075"
"413087365250.0","2522.3"
"414087600500.0","2464.25"
"415087811250.0","2474.7"
"416088058500.0","2474.65"
"417088239000.0","2473.25"
"418088414500.0","2473.7250000000004"
"419088601750.0","2458.375"
"420088759500.0","2470.45"
"421089044000.0","2469.85"
"422089396250.0","2469.675"
"423089626750.0","2459.225"
"424089851250.0","2466.475"
"425089976000.0","2473.875"
"426090327250.0","2475.825"
"427090574500.0","2475.075"
"428090813750.0","2463.075"
"429091108250.0","2519.85"
"430091216750.0","2474.925"
"431091508250.0","2475.575"
"432091727750.0","2475.375"
"433091929750.0","2460.1000000000004"
"434092199000.0","2472.1499999999996"
"435092291000.0","2473.0499999999997"
"436092516000.0","2471.7"
"437092738750.0","2472.125"
"438092941250.0","2460.3"
"439093196250.0","2459.875"
"440093322500.0","2485.925"
"441093658750.0","2475.25"
"442093880000.0","2478.775"
"443094071500.0","2467.075"
"444094332250.0","2467.6"
"445094434250.0","2535.4"
"446094677750.0","2480.1000000000004"
"447094895000.0","2479.925"
"448095123750.0","2467.55"
"449095402250.0","2468.375"
"450095512250.0","2481.225"
"451095851750.0","2483.5249999999996"
"452096075500.0","2493.625"
"453096303250.0","2466.5499999999997"
"454096526000.0","2464.5"
"455096583750.0","2477.9"
"456096942750.0","2479.425"
"457097146250.0","2493.2000000000003"
"458097344250.0","2473.7"
"459097599000.0","2476.075"
"460097688750.0","2489.35"
"461098028000.0","2531.75"
"462098230500.0","2502.05"
"463098523500.0","2480.6"
"464098783250.0","2483.925"
"465098887750.0","2494.525"
"466099189750.0","2482.225"
"467099439500.0","2507.95"
"468099703750.0","2498.225"
"469099959500.0","2487.1749999999997"
"470100049250.0","2499.8"
"471100324250.0","2485.35"
"472100566000.0","2507.75"
"473100747750.0","2495.125"
"474100965500.0","2481.5"
"475101149250.0","2495.1000000000004"
"476101498500.0","2483.075"
"477101713250.0","2531.575"
"478101960750.0","2511.5"
"479102178000.0","2481.4"
"480102223250.0","2490.375"
"481102532500.0","2477.9500000000003"
"482102720750.0","2488.95"
"483102949750.0","2499.325"
"484103178000.0","2476.6000000000004"
"485103296750.0","2489.5"
"486103559250.0","2477.9750000000004"
"487103858750.0","2490.1000000000004"
"488104152250.0","2501.375"
"489104314250.0","2475.75"
"490104454750.0","2488.0"
"491104806500.0","2477.125"
"492105086000.0","2488.9249999999997"
"493105394000.0","2507.0"
"494105685500.0","2511.85"
"495105787500.0","2480.175"
"496106165000.0","2474.125"
"497106524000.0","2483.475"
"498106750250.0","2484.175"
"499107077250.0","2483.925"
"500107214250.0","2472.3"
"501107516750.0","2485.2"
"502107784000.0","2484.225"
"503108008750.0","2483.9750000000004"
"504108316500.0","2485.975"
"505108390500.0","2471.775"
"506108685000.0","2483.825"
"507108982000.0","2484.825"
"508109190750.0","2485.3"
"509109534750.0","2485.6"
"510109528000.0","2514.325"
"511109854250.0","2485.125"
"512110129000.0","2486.375"
"513110440750.0","2486.35"
"514110718250.0","2475.325"
"515110924250.0","2487.8999999999996"
"516111211000.0","2488.55"
"517111501500.0","2489.075"
"518111744000.0","2493.2250000000004"
"519112051000.0","2486.875"
"520112136750.0","2498.25"
"521112436000.0","2498.775"
"522112712250.0","2499.15"
"523112947250.0","2498.0"
"524113292500.0","2485.75"
"525113522250.0","2499.25"
"526113810000.0","2542.2"
"527114085250.0","2506.55"
"528114391000.0","2512.75"
"529114716500.0","2502.8"
"530114848250.0","2504.1749999999997"
"531115096250.0","2528.425"
"532115382250.0","2517.2749999999996"
"533115684000.0","2516.95"
"534116018750.0","2503.8500000000004"
"535116172500.0","2503.0"
"536116481750.0","2526.575"
"537116737000.0","2513.725"
