Time (ns),Variation (uJ)
"292113441500.0","1941.8500000000001"
"293113898250.0","1947.225"
"294114445250.0","1963.6999999999998"
"295114793250.0","1940.375"
"296115266000.0","1940.25"
"297115660250.0","1939.75"
"298116119000.0","1940.15"
"299116453000.0","1940.7"
"300116794500.0","1941.25"
"301117205250.0","1940.05"
"302117738000.0","1940.5749999999998"
"303118114000.0","1941.35"
"304118458500.0","1942.95"
"305118766000.0","1942.75"
"306119205000.0","1941.55"
"307119595000.0","1942.9750000000001"
"308119983500.0","1942.2"
"309120341250.0","1942.3000000000002"
"310120603250.0","1972.725"
"311120989500.0","1942.1750000000002"
"312121378750.0","1942.1999999999998"
"313121767750.0","1940.9499999999998"
"314122161000.0","1939.825"
"315122452750.0","1939.975"
"316123001250.0","1940.9"
"317123460500.0","1940.15"
"318123813000.0","1939.625"
"319124196750.0","1938.125"
"320124503250.0","1937.35"
"321124941000.0","1937.8000000000002"
"322125359500.0","1937.0249999999999"
"323125784250.0","1937.15"
"324126007500.0","1935.1"
"325126423250.0","1935.3"
"326126923750.0","1966.0"
"327127312250.0","1937.7749999999999"
"328127726250.0","1936.75"
"329128116500.0","1936.95"
"330128450000.0","1936.825"
"331128908750.0","1937.85"
"332129268500.0","1938.025"
"333129689750.0","1937.7"
"334130074250.0","1937.625"
"335130353500.0","1938.6"
"336130754000.0","1937.3000000000002"
"337131273000.0","1938.75"
"338131718500.0","1939.0"
"339132060500.0","1935.25"
"340132414750.0","1935.225"
"341132910500.0","1935.875"
"342133348250.0","1966.875"
"343133708500.0","1933.7000000000003"
"344134092250.0","1935.25"
"345134396750.0","1932.65"
"346134814250.0","1934.25"
"347135190500.0","1933.9"
"348135520250.0","1933.1999999999998"
"349135892250.0","1931.75"
"350136167750.0","1933.45"
"351136555500.0","1930.7250000000001"
"352136911750.0","1929.775"
"353137307250.0","1929.4"
"354137692000.0","1928.4250000000002"
"355137952750.0","1927.3249999999998"
"356138414000.0","1927.675"
