Time (ns),Variation (uJ)
"340152757750.0","5484.75"
"341153172250.0","5483.6"
"342153676250.0","5484.325"
"343154085750.0","5483.35"
"344154592500.0","5485.35"
"345154928750.0","5485.85"
"346155369750.0","5487.525000000001"
"347155815500.0","5492.275"
"348156179250.0","5488.725"
"349156648000.0","5484.875"
"350157085500.0","5488.325000000001"
"351157541000.0","5478.65"
"352158024750.0","5490.9"
"353158403500.0","5487.375"
"354158831000.0","5484.8"
"355159245500.0","5489.499999999999"
"356159666750.0","5487.250000000001"
"357160005500.0","5485.775"
"358160428250.0","5488.75"
"359160911000.0","5488.974999999999"
"360161253250.0","5488.525"
"361161528500.0","5485.875"
"362161882750.0","5486.200000000001"
"363162237500.0","5486.6"
"364162747750.0","5488.0"
"365163120500.0","5486.725"
"366163567000.0","5488.15"
"367164002500.0","5492.625"
"368164357000.0","5488.1"
"369164881000.0","5492.35"
"370165260500.0","5488.75"
"371165706750.0","5492.125"
"372166151500.0","5489.85"
"373166547000.0","5490.675"
"374167032500.0","5491.049999999999"
"375167360500.0","5488.875"
"376167787500.0","5492.825"
"377168291000.0","5491.575000000001"
"378168706500.0","5486.525"
"379169282250.0","5487.799999999999"
"380169665750.0","5486.225"
"381170079250.0","5485.725"
"382170505250.0","5486.049999999999"
"383170962750.0","5486.549999999999"
"384171461000.0","5484.775"
"385171814750.0","5484.825"
"386172255750.0","5485.0"
"387172685250.0","5487.700000000001"
"388173073500.0","5486.825000000001"
"389173500250.0","5488.975"
"390173895750.0","5489.975"
"391174260500.0","5491.349999999999"
"392174752000.0","5493.35"
"393175145750.0","5489.75"
"394176520250.0","5494.725"
"395176821000.0","5488.799999999999"
"396177339000.0","5491.099999999999"
"397177834750.0","5491.15"
"398178211500.0","5491.1"
"399178678250.0","5490.5"
"400179020500.0","5489.1"
"401179492750.0","5493.325000000001"
"402179960000.0","5486.55"
"403180351250.0","5491.875"
"404180830500.0","5489.625000000001"
"405181156250.0","5489.625000000001"
"406181729250.0","5491.55"
"407182271500.0","5488.75"
"408182692250.0","5486.15"
"409183225500.0","5482.35"
"410183571000.0","5487.35"
"411184094500.0","5492.825000000001"
"412184484250.0","5495.75"
"413184934750.0","5492.625"
"414185344250.0","5491.875"
"415185691000.0","5495.525"
"416186132500.0","5491.7"
"417186550250.0","5492.299999999999"
"418186894750.0","5486.200000000001"
"419187332000.0","5495.85"
"420187629500.0","5491.85"
"421188080000.0","5491.325"
"422188567250.0","5494.450000000001"
"423189355500.0","5497.25"
"424189920750.0","5496.9"
"425190251250.0","5495.824999999999"
"426190722500.0","5494.025"
"427191185000.0","5494.65"
"428191993750.0","5495.575"
"429192527250.0","5491.025000000001"
"430192875500.0","5493.175"
"431193307750.0","5493.775"
"432193782500.0","5492.424999999999"
"433194195500.0","5486.15"
"434194678750.0","5488.75"
"435195051000.0","5486.1"
"436195413750.0","5490.1"
"437195907250.0","5488.125"
"438196278250.0","5486.5"
"439196755500.0","5487.9"
"440197050000.0","5485.875"
"441197554000.0","5486.575"
"442198063750.0","5485.55"
"443198437500.0","5485.775"
"444198930500.0","5486.375"
"445199264750.0","5485.4"
"446199758250.0","5486.725"
"447200229000.0","5485.75"
"448200683250.0","5484.800000000001"
"449201220250.0","5484.95"
"450201553750.0","5484.7"
"451202074750.0","5483.05"
"452202550500.0","5481.474999999999"
"453203003500.0","5483.474999999999"
"454203433250.0","5481.550000000001"
"455203787250.0","5485.75"
"456204310750.0","5486.275"
"457204712750.0","5478.65"
"458205086250.0","5485.724999999999"
"459205609750.0","5484.45"
"460205888000.0","5486.375"
"461206383000.0","5490.7"
"462206826250.0","5489.825"
"463207214000.0","5493.849999999999"
"464207691000.0","5486.925"
"465207987750.0","5488.65"
"466208497500.0","5489.950000000001"
"467208999500.0","5482.275"
"468209441250.0","5487.349999999999"
"469209947750.0","5487.25"
"470210354250.0","5486.825"
"471210883750.0","5487.9"
"472211315500.0","5488.975"
"473211663500.0","5489.95"
"474212131500.0","5487.85"
"475212444250.0","5487.025"
"476212889250.0","5487.699999999999"
"477213374500.0","5487.775000000001"
"478213834500.0","5487.150000000001"
"479214302250.0","5486.625"
"480214636250.0","5485.775000000001"
"481215163250.0","5489.2"
"482215605000.0","5487.999999999999"
"483216006500.0","5505.425"
"484216509250.0","5512.300000000001"
"485216867500.0","5498.025"
"486217237000.0","5497.349999999999"
"487217666250.0","5495.875"
"488218139000.0","5492.075"
"489218621000.0","5489.424999999999"
"490218977250.0","5487.424999999999"
"491219492250.0","5486.575"
"492219906500.0","5487.025"
"493220389500.0","5487.349999999999"
"494220884750.0","5486.725"
"495221250250.0","5486.1"
"496221656250.0","5484.025"
"497222143250.0","5484.924999999999"
"498222516250.0","5485.950000000001"
"499223039500.0","5484.775"
"500223463500.0","5484.4"
"501224036250.0","5486.299999999999"
"502224495000.0","5485.3"
"503224897000.0","5483.549999999999"
"504225414250.0","5483.525"
"505225840750.0","5481.975"
"506226339250.0","5482.75"
"507226825750.0","5483.375"
"508227329500.0","5484.8"
"509227857250.0","5483.15"
"510228119250.0","5480.549999999999"
"511228698500.0","5481.775"
"512229131000.0","5477.075"
"513229620250.0","5484.575"
"514230158500.0","5487.475"
"515230505250.0","5483.099999999999"
"516230887500.0","5481.15"
"517231331250.0","5483.3"
"518232105000.0","5488.550000000001"
"519232584250.0","5487.475"
"520232929750.0","5486.85"
"521233347500.0","5485.95"
"522233851500.0","5489.099999999999"
"523234287250.0","5490.174999999999"
"524234772750.0","5489.174999999999"
"525235160000.0","5489.224999999999"
"526235594500.0","5489.225"
"527236038750.0","5489.6"
"528236488000.0","5488.15"
"529237066000.0","5489.025000000001"
"530237478250.0","5491.425"
"531237962500.0","5489.549999999999"
"532238493250.0","5491.0"
"533238875000.0","5490.175"
"534239407250.0","5482.65"
"535239796500.0","5484.15"
"536240231500.0","5489.625"
"537240633000.0","5488.475"
"538241066750.0","5489.85"
"539241531250.0","5489.325"
"540241897250.0","5493.275000000001"
"541242286500.0","5488.849999999999"
"542242733000.0","5485.724999999999"
"543243111250.0","5482.25"
"544243592750.0","5484.125"
"545243920750.0","5487.1"
"546244331250.0","5487.275"
"547244824500.0","5486.625"
"548245260750.0","5489.225"
"549245686250.0","5486.199999999999"
"550246101500.0","5488.0"
"551246549750.0","5481.15"
"552247061500.0","5490.449999999999"
"553247462500.0","5489.525"
"554247985750.0","5495.450000000001"
"555248380000.0","5492.874999999999"
"556248853500.0","5488.849999999999"
"557249338000.0","5497.225"
"558249810750.0","5494.35"
"559250253750.0","5492.975"
"560250621250.0","5491.975"
"561251005750.0","5493.175"
"562251486750.0","5490.95"
"563251956250.0","5489.1"
"564252440500.0","5489.175000000001"
"565252804500.0","5489.075000000001"
"566253232250.0","5490.900000000001"
"567253673750.0","5489.725"
"568254059750.0","5489.299999999999"
"569254550500.0","5490.375"
"570254954000.0","5486.15"
"571255288250.0","5486.325"
"572255775750.0","5484.025"
"573256231000.0","5481.875"
"574256710250.0","5483.875"
"575257155250.0","5486.0"
"576257661500.0","5483.875"
"577258246000.0","5486.174999999999"
"578258721000.0","5488.3"
"579259176250.0","5477.875"
"580259449750.0","5476.3"
"581259850250.0","5478.875"
"582260273500.0","5476.575"
"583260630750.0","5479.075"
"584261157750.0","5482.525"
"585261621750.0","5480.775"
"586262079750.0","5480.475"
"587262574000.0","5485.625"
"588262976000.0","5485.3"
"589263459500.0","5486.049999999999"
"590263852250.0","5481.65"
"591264331000.0","5484.200000000001"
"592264853250.0","5484.549999999999"
"593265369000.0","5483.35"
"594265887250.0","5482.15"
"595266227750.0","5480.35"
"596266705750.0","5481.25"
"597267173000.0","5483.975"
"598267637500.0","5484.299999999999"
"599268146750.0","5484.725"
"600268533500.0","5484.299999999999"
