Time (ns),Variation (uJ)
"354158831500.0","1166.525"
"355159238750.0","1174.525"
"356159800750.0","1188.55"
"357160209000.0","1165.75"
"358160694500.0","1166.35"
"359161136500.0","1168.0749999999998"
"360161520500.0","1195.25"
"361161915750.0","1165.625"
"362162417750.0","1165.6"
"363163031750.0","1164.65"
"364163351250.0","1164.775"
"365163716750.0","1164.925"
"366164298000.0","1165.825"
"367164693750.0","1166.4499999999998"
"368165193000.0","1166.1999999999998"
"369165587500.0","1166.925"
"370165979250.0","1167.4"
"371166528750.0","1166.525"
"372166916000.0","1195.375"
"373167418500.0","1168.95"
"374167811750.0","1172.325"
"375168171250.0","1174.575"
"376168789500.0","1198.9499999999998"
"377169103750.0","1171.275"
"378169616000.0","1165.3249999999998"
"379170006250.0","1164.45"
"380170338750.0","1168.0749999999998"
"381170956500.0","1167.6499999999999"
"382171379750.0","1169.3000000000002"
"383171884750.0","1169.3000000000002"
"384172223250.0","1168.525"
"385172624500.0","1170.4"
"386173188750.0","1172.4"
"387173564000.0","1173.6"
"388174024500.0","1200.975"
"389174353000.0","1171.075"
"390174759250.0","1171.725"
"391175298000.0","1172.625"
"392175696500.0","1199.2"
"393176219250.0","1170.0500000000002"
"394176581750.0","1169.775"
"395176963750.0","1166.075"
"396177533000.0","1169.4"
"397177928750.0","1170.075"
"398178489250.0","1172.05"
"399178728500.0","1170.5"
"400179138500.0","1169.5"
"401179687750.0","1169.2"
"402180055250.0","1168.725"
"403180554750.0","1166.625"
"404180954250.0","1197.35"
"405181348500.0","1171.6999999999998"
"406181878000.0","1175.4499999999998"
"407182208250.0","1174.175"
"408182686000.0","1201.5500000000002"
"409183064000.0","1172.1"
"410183466000.0","1171.725"
"411184008500.0","1172.225"
"412184421750.0","1171.95"
"413184946500.0","1174.65"
"414185314000.0","1173.925"
"415185695000.0","1170.725"
"416186311000.0","1171.075"
"417186678500.0","1171.475"
"418187188500.0","1171.325"
"419187559750.0","1171.4499999999998"
"420187916250.0","1201.3000000000002"
"421188530500.0","1171.7250000000001"
"422188852750.0","1170.85"
"423189427500.0","1171.7250000000001"
"424189901750.0","1199.75"
"425190243000.0","1171.4750000000001"
"426190859750.0","1172.2"
"427191244750.0","1171.55"
"428191856750.0","1171.75"
"429192233000.0","1172.0"
"430192575750.0","1169.3000000000002"
"431193122750.0","1170.375"
"432193470750.0","1167.5"
"433193982000.0","1168.125"
"434194360000.0","1168.025"
"435194742500.0","1167.5"
"436195207500.0","1197.2250000000001"
"437195573000.0","1166.85"
"438196092250.0","1170.325"
"439196502500.0","1174.925"
"440196869000.0","1206.375"
"441197404000.0","1175.525"
"442197798250.0","1175.7"
"443198378000.0","1173.725"
"444198767250.0","1172.1000000000001"
"445199128000.0","1172.225"
"446199751250.0","1176.4"
"447200115250.0","1179.65"
"448200676250.0","1176.225"
"449200948250.0","1174.3"
"450201258250.0","1171.475"
"451201791000.0","1168.775"
"452202199500.0","1199.0249999999999"
"453202718000.0","1169.125"
"454203066750.0","1168.975"
"455203451250.0","1169.5749999999998"
"456204096250.0","1200.15"
"457204516750.0","1176.125"
"458205044250.0","1179.175"
"459205413250.0","1174.85"
"460205654250.0","1169.4499999999998"
"461206335750.0","1171.0"
"462206797000.0","1171.9"
"463207321000.0","1173.6"
"464207681000.0","1171.1000000000001"
