Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"250998297000","720300","3582","653218.6","2649.2"
"251998246000","718900","3580","655817.2","2598.6"
"252998296000","718500","3582","658416.2","2599.0"
"253998155000","716800","3582","661014.7","2598.5"
"254998044000","727600","3583","663613.3","2598.6"
"255998208000","725500","3584","666263.4","2650.1"
"256997999000","718900","3582","668863.3","2599.9"
"257998021000","717700","3582","671463.6","2600.3"
"258997938000","725300","3583","674062.6","2599.0"
"259997750000","725300","3582","676662.4","2599.8"
"260997797000","725100","3581","679313.4","2651.0"
"261997497000","713900","3583","681912.8","2599.4"
"262997574000","723300","3582","684512.7","2599.9"
"263997476000","720300","3582","687113.4","2600.7"
"264997225000","719000","3581","689713.2","2599.8"
"265997190000","725600","3583","692362.5","2649.3"
"266996864000","717100","3581","694949.6","2587.1"
"267996982000","721700","3583","697531.6","2582.0"
"268996865000","718100","3580","700112.3","2580.7"
"269996665000","716600","3582","702692.6","2580.3"
"270996790000","722100","3583","705323.5","2630.9"
"271996784000","718500","3584","707905.9","2582.4"
"272997006000","723300","3584","710487.0","2581.1"
"273996895000","717300","3583","713066.9","2579.9"
"274996884000","713700","3584","715647.6","2580.7"
"275997028000","713000","3581","718278.1","2630.5"
"276996941000","714900","3584","720859.6","2581.5"
"277997238000","714400","3580","723441.6","2582.0"
"278997147000","723200","3583","726022.7","2581.1"
"279996958000","717500","3582","728603.0","2580.3"
"280997060000","718300","3582","731234.8","2631.8"
"281996959000","718700","3584","733818.0","2583.2"
"282997254000","719200","3582","736401.7","2583.7"
"283997083000","724100","3581","738982.4","2580.7"
"284996998000","719900","3583","741575.0","2592.6"
"285997133000","720700","3583","744226.0","2651.0"
"286996960000","723500","3583","746828.4","2602.4"
"287996931000","718400","3581","749431.2","2602.8"
"288996838000","725100","3581","752033.2","2602.0"
"289996785000","724600","3582","754635.6","2602.4"
"290996869000","720600","3582","757287.8","2652.2"
"291996709000","712800","3581","759891.1","2603.3"
"292996740000","725200","3582","762492.7","2601.6"
"293996631000","719000","3584","765093.8","2601.1"
"294996525000","719800","3583","767693.7","2599.9"
"295996706000","717900","3581","770341.2","2647.5"
"296996520000","724500","3581","772937.6","2596.4"
"297996566000","720300","3582","775533.7","2596.1"
"298996476000","723200","3584","778133.1","2599.4"
"299996360000","719000","3582","780733.8","2600.7"
"300996576000","723400","3582","783383.5","2649.7"
"301996393000","718200","3582","785981.2","2597.7"
"302996445000","726700","3582","788581.5","2600.3"
"303996371000","720100","3582","791181.3","2599.8"
"304996180000","725000","3582","793780.8","2599.5"
"305996223000","719100","3584","796429.2","2648.4"
"306996092000","727200","3583","799027.7","2598.5"
"307996148000","720400","3585","801628.4","2600.7"
"308996082000","720200","3584","804227.0","2598.6"
"309995929000","725700","3583","806825.2","2598.2"
"310996079000","723500","3582","809473.6","2648.4"
"311995926000","720300","3582","812070.9","2597.3"
"312996010000","720100","3581","814670.7","2599.8"
"313995920000","724200","3583","817269.3","2598.6"
"314995658000","725400","3581","819865.8","2596.5"
"315995920000","720800","3582","822513.3","2647.5"
"316995751000","723500","3583","825110.2","2596.9"
"317995840000","718400","3584","827709.2","2599.0"
"318995807000","717200","3583","830306.9","2597.7"
"319995621000","726400","3581","832905.1","2598.2"
"320995717000","717900","3583","835551.7","2646.6"
"321995499000","720400","3582","838149.5","2597.8"
"322995587000","719900","3583","840751.5","2602.0"
"323995488000","725000","3583","843356.0","2604.5"
"324995354000","725900","3581","845958.0","2602.0"
"325995608000","717200","3582","848602.5","2644.5"
"326995579000","712300","3583","851184.1","2581.6"
"327995604000","711300","3582","853763.9","2579.8"
"328995514000","713600","3581","856341.7","2577.8"
"329995396000","717800","3582","858919.4","2577.7"
"330995504000","718100","3583","861546.5","2627.1"
"331995371000","720400","3583","864122.9","2576.4"
"332995496000","718500","3582","866701.1","2578.2"
"333995311000","720100","3583","869278.0","2576.9"
"334995167000","716700","3582","871854.0","2576.0"
"335995287000","713900","3584","874480.7","2626.7"
"336995160000","713200","3583","877058.0","2577.3"
"337995154000","718400","3580","879634.8","2576.8"
"338995061000","720600","3580","882213.0","2578.2"
"339994961000","717100","3581","884790.3","2577.3"
"340995071000","727000","3584","887417.8","2627.5"
"341994946000","712000","3583","889994.7","2576.9"
"342994994000","711600","3582","892572.4","2577.7"
"343994768000","713200","3582","895150.6","2578.2"
"344994509000","720600","3583","897726.6","2576.0"
"345994605000","719100","3583","900352.0","2625.4"
"346994499000","719000","3581","902929.3","2577.3"
"347994536000","720400","3581","905505.7","2576.4"
"348994503000","717300","3583","908083.0","2577.3"
"349994404000","718100","3583","910659.1","2576.1"
"350994561000","1160500","3582","913285.3","2626.2"
"351994593000","711600","3581","915863.9","2578.6"
"352994759000","718400","3583","918439.9","2576.0"
"353994800000","711700","3582","921018.0","2578.1"
"354994594000","718400","3583","923593.2","2575.2"
"355994783000","711300","3584","926170.9","2577.7"
"356994687000","713700","3582","928795.9","2625.0"
"357994699000","710500","3581","931371.9","2576.0"
"358994518000","717500","3583","933947.1","2575.2"
"359994646000","713500","3583","936524.0","2576.9"
"360994735000","714100","3580","939099.1","2575.1"
"361994690000","711500","3582","941719.0","2619.9"
"362994675000","720200","3585","944306.5","2587.5"
"363994530000","711400","3582","946896.2","2589.7"
"364994537000","724900","3584","949488.4","2592.2"
"365994662000","722000","3583","952081.4","2593.0"
"366994733000","720500","3583","954723.4","2642.0"
"367994818000","717700","3583","957315.6","2592.2"
"368994729000","713900","3583","959908.6","2593.0"
"369994545000","720100","3584","962499.6","2591.0"
"370994644000","725500","3583","965091.7","2592.1"
"371994479000","718200","3580","967734.2","2642.5"
"372994576000","726500","3582","970327.6","2593.4"
