Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"177007395000","4351700","3590","2763303.0","15639.5"
"178006987000","4355000","3589","2778928.7","15625.7"
"179007034000","4355300","3589","2794552.3","15623.6"
"180007022000","4345300","3588","2810174.1","15621.8"
"181007066000","4319000","3590","2825799.8","15625.7"
"182007176000","4322600","3591","2841434.5","15634.7"
"183007083000","4353100","3590","2857058.5","15624.0"
"184007235000","4353900","3585","2872682.0","15623.5"
"185007344000","4354600","3591","2888306.4","15624.4"
"186007192000","4347400","3585","2903927.4","15621.0"
"187007328000","4349600","3588","2919565.6","15638.2"
"188007240000","4319000","3591","2935184.8","15619.2"
"189007409000","4293400","3589","2950809.2","15624.4"
"190007495000","4380100","3589","2966429.3","15620.1"
"191007592000","4412800","3588","2982049.0","15619.7"
"192007633000","4413500","3590","2997327.7","15278.7"
"193007479000","4331700","3588","3012946.1","15618.4"
"194007638000","4322600","3588","3028565.7","15619.6"
"195007731000","4299100","3589","3044186.7","15621.0"
"196007869000","4379400","3590","3059809.8","15623.1"
"197007907000","4352400","3587","3075429.9","15620.1"
"198007745000","4351000","3587","3091053.9","15624.0"
"199008000000","4384400","3595","3106677.9","15624.0"
"200008097000","4350300","3589","3122301.8","15623.9"
"201008261000","4349600","3591","3137926.2","15624.4"
"202008270000","4388800","3592","3153545.1","15618.9"
"203008172000","4351700","3590","3169177.2","15632.1"
"204008204000","4351700","3590","3184795.6","15618.4"
"205008295000","4355300","3587","3200414.4","15618.8"
"206008398000","4383700","3586","3216037.1","15622.7"
"207008400000","4350300","3589","3231658.9","15621.8"
"208008387000","4352400","3591","3246949.2","15290.3"
"209008433000","4350300","3593","3262573.2","15624.0"
"210008497000","4381500","3594","3278194.6","15621.4"
"211008622000","4353100","3592","3293818.5","15623.9"
"212008673000","4316900","3590","3309442.1","15623.6"
"213008672000","4413500","3590","3325072.9","15630.8"
"214008705000","4383000","3588","3340695.2","15622.3"
"215008538000","4322600","3592","3356316.2","15621.0"
"216008590000","4379400","3590","3371935.9","15619.7"
"217008583000","4384400","3590","3387553.8","15617.9"
"218008599000","4353100","3591","3403176.1","15622.3"
"219008712000","4474600","3589","3418794.0","15617.9"
"220008710000","4351000","3589","3434410.3","15616.3"
"221008816000","4351000","3588","3450030.8","15620.5"
"222008728000","4321200","3590","3465645.7","15614.9"
"223008762000","4348100","3590","3481271.9","15626.2"
"224008929000","4373600","3589","3496576.3","15304.4"
"225008907000","4384400","3589","3512194.3","15618.0"
"226009000000","4362500","3591","3527814.0","15619.7"
"227009064000","4351700","3589","3543433.2","15619.2"
"228008909000","4415000","3587","3559055.9","15622.7"
"229009004000","4353100","3587","3574676.9","15621.0"
"230009054000","4353100","3589","3590337.0","15660.1"
"231009098000","4278700","3585","3605987.6","15650.6"
"232009146000","4471200","3587","3621633.9","15646.3"
"233009085000","4439700","3592","3637277.7","15643.8"
"234009212000","4383700","3589","3652930.9","15653.2"
"235009317000","4382300","3591","3668574.7","15643.8"
"236009371000","4382300","3589","3684217.1","15642.4"
"237009425000","4345300","3587","3699858.3","15641.2"
"238009397000","4320500","3591","3715499.5","15641.2"
"239009443000","4385100","3587","3731154.0","15654.5"
"240009456000","4414400","3591","3746445.6","15291.6"
"241009574000","4385900","3589","3762090.6","15645.0"
