Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"199104859000","348700","3582","252490.8","1295.9"
"200105306000","344700","3580","253735.1","1244.3"
"201105885000","344700","3583","254979.4","1244.3"
"202106458000","345900","3582","256223.8","1244.4"
"203107012000","344100","3583","257466.8","1243.0"
"204107486000","349400","3581","258759.3","1292.5"
"205108012000","346300","3582","260001.5","1242.2"
"206108633000","347300","3584","261244.5","1243.0"
"207109247000","342900","3581","262486.7","1242.2"
"208109837000","343100","3582","263729.7","1243.0"
"209110411000","350600","3582","265024.8","1295.1"
"210111048000","349800","3582","266274.2","1249.4"
"211111706000","348100","3582","267528.4","1254.2"
"212112293000","348400","3584","268783.5","1255.1"
"213112802000","349700","3581","270039.4","1255.9"
"214113300000","527200","3580","271345.2","1305.8"
"215113510000","348400","3582","272602.9","1257.7"
"216114249000","349800","3583","273860.5","1257.6"
"217114821000","348300","3583","275120.8","1260.3"
"218115293000","351800","3582","276380.1","1259.3"
"219115800000","634400","3583","277689.4","1309.3"
"220116263000","346300","3582","278948.7","1259.3"
"221116828000","346400","3579","280204.2","1255.5"
"222117467000","349300","3582","281456.7","1252.5"
"223118125000","346300","3581","282707.1","1250.4"
"224118722000","346400","3583","283957.8","1250.7"
"225119035000","350200","3583","285260.2","1302.4"
"226119662000","348100","3582","286510.1","1249.9"
"227120196000","346100","3581","287765.6","1255.5"
"228120696000","346400","3584","289018.1","1252.5"
"229121159000","347300","3582","290268.5","1250.4"
"230121401000","344800","3583","291564.8","1296.3"
"231121909000","348100","3583","292812.6","1247.8"
"232122756000","347700","3582","294059.5","1246.9"
"233123297000","344700","3580","295303.8","1244.3"
"234123784000","349500","3582","296547.7","1243.9"
"235124251000","346400","3581","297840.6","1292.9"
"236124859000","344900","3583","299082.8","1242.2"
"237125459000","346300","3582","300330.1","1247.3"
"238126253000","343100","3583","301574.4","1244.3"
"239126815000","344700","3579","302816.6","1242.2"
"240127139000","342400","3582","304107.8","1291.2"
"241127862000","342800","3583","305348.2","1240.4"
"242128451000","343800","3582","306592.6","1244.4"
"243129084000","346300","3581","307838.2","1245.6"
"244129597000","346900","3583","309081.2","1243.0"
"245129991000","345400","3583","310372.4","1291.2"
"246130631000","349100","3582","311615.4","1243.0"
"247131296000","346300","3581","312858.9","1243.5"
"248131865000","344800","3581","314103.2","1244.3"
"249132331000","346400","3585","315345.4","1242.2"
"250132628000","349000","3581","316637.5","1292.1"
"251133121000","343200","3581","317881.8","1244.3"
"252133575000","346400","3584","319125.3","1243.5"
"253134052000","344800","3582","320369.6","1244.3"
"254134544000","348900","3583","321614.4","1244.8"
"255134903000","343100","3583","322905.1","1290.7"
"256135563000","346300","3581","324146.4","1241.3"
"257136099000","346300","3584","325393.4","1247.0"
"258136790000","343200","3583","326638.1","1244.7"
"259137243000","343100","3582","327881.6","1243.5"
"260137559000","344500","3584","329172.8","1291.2"
"261138044000","344200","3584","330414.9","1242.1"
"262138647000","343100","3583","331656.3","1241.4"
"263139165000","341500","3585","332896.3","1240.0"
"264139636000","346500","3581","334138.5","1242.2"
"265140027000","341000","3582","335430.9","1292.4"
"266140624000","348100","3580","336673.1","1242.2"
"267141196000","346500","3582","337916.2","1243.1"
"268141668000","343300","3582","339161.8","1245.6"
"269142156000","346400","3585","340410.0","1248.2"
"270142489000","348600","3581","341711.9","1301.9"
"271142966000","349700","3581","342966.1","1254.2"
"272143573000","348000","3581","344218.2","1252.1"
"273144069000","348100","3583","345467.7","1249.5"
"274144540000","343200","3582","346712.9","1245.2"
"275144887000","341900","3584","348005.4","1292.5"
"276145429000","348100","3581","349249.3","1243.9"
"277146066000","345600","3584","350489.7","1240.4"
"278146640000","344300","3581","351731.0","1241.3"
"279147170000","343100","3582","352974.1","1243.1"
"280147598000","345800","3580","354267.0","1292.9"
"281148199000","345300","3582","355511.3","1244.3"
"282148695000","348100","3581","356756.5","1245.2"
"283149279000","346400","3581","358003.0","1246.5"
"284149806000","346900","3583","359249.9","1246.9"
"285150171000","344300","3585","360542.4","1292.5"
"286150825000","344200","3581","361785.4","1243.0"
"287151354000","342000","3582","363022.8","1237.4"
"288151995000","348000","3582","364265.0","1242.2"
"289152533000","343100","3584","365508.9","1243.9"
"290152956000","342800","3581","366801.8","1292.9"
"291153374000","346500","3583","368046.2","1244.4"
"292153913000","344400","3581","369288.8","1242.6"
"293154627000","344000","3585","370530.5","1241.7"
"294155201000","344800","3580","371775.7","1245.2"
"295155505000","343600","3582","373066.5","1290.8"
"296156098000","344000","3584","374308.6","1242.1"
"297156663000","346400","3581","375549.5","1240.9"
"298157225000","346300","3585","376790.8","1241.3"
"299157688000","344800","3582","378032.6","1241.8"
"300158015000","343000","3580","379323.3","1290.7"
"301158731000","339900","3582","380563.4","1240.1"
"302159297000","346500","3580","381803.4","1240.0"
"303159828000","345900","3583","383046.0","1242.6"
"304160289000","348100","3584","384289.9","1243.9"
"305160593000","344300","3581","385580.7","1290.8"
"306161308000","344700","3583","386820.3","1239.6"
"307161872000","345600","3583","388061.6","1241.3"
"308162388000","341400","3582","389299.9","1238.3"
"309163061000","347700","3582","390539.5","1239.6"
"310163267000","345400","3584","391826.8","1287.3"
"311163872000","348200","3582","393069.0","1242.2"
"312164368000","343100","3580","394312.1","1243.1"
"313164675000","343000","3584","395554.2","1242.1"
"314165255000","349000","3580","396797.7","1243.5"
"315165668000","346300","3582","398089.3","1291.6"
"316166221000","344700","3582","399333.6","1244.3"
"317166889000","348900","3580","400578.0","1244.4"
"318167528000","345700","3580","401824.9","1246.9"
"319167887000","345100","3584","403073.9","1249.0"
"320168211000","358000","3580","404375.5","1301.6"
"321168812000","349600","3582","405633.1","1257.6"
"322169376000","350600","3581","406893.7","1260.6"
"323169917000","349700","3583","408153.5","1259.8"
"324170402000","349700","3583","409412.1","1258.6"
"325170770000","346400","3582","410715.3","1303.2"
"326171353000","346300","3580","411968.6","1253.3"
"327171831000","348600","3580","413217.3","1248.7"
"328172575000","341100","3583","414462.9","1245.6"
"329173094000","343200","3582","415706.8","1243.9"
"330173424000","556600","3584","416996.7","1289.9"
"331173881000","344700","3584","418240.1","1243.4"
"332174359000","344800","3581","419481.0","1240.9"
"333174824000","346300","3581","420722.4","1241.4"
"334175324000","342500","3583","421962.8","1240.4"
"335175641000","345300","3581","423203.7","1240.9"
"336176171000","343200","3580","424494.5","1290.8"
"337176652000","344200","3581","425735.8","1241.3"
"338177246000","344800","3583","426977.1","1241.3"
"339177741000","343200","3580","428218.4","1241.3"
"340178137000","347900","3580","429462.4","1244.0"
"341178761000","346500","3584","430757.0","1294.6"
"342179448000","344200","3581","432002.1","1245.1"
"343179998000","346300","3580","433246.9","1244.8"
"344180482000","346400","3584","434494.2","1247.3"
"345180921000","346400","3582","435747.2","1253.0"
"346181495000","346200","3584","437053.4","1306.2"
"347182089000","348900","3582","438306.7","1253.3"
"348182776000","346400","3583","439558.4","1251.7"
"349183229000","346500","3583","440807.0","1248.6"
"350183686000","346400","3580","442056.1","1249.1"
"351184244000","348000","3583","443353.3","1297.2"
"352184848000","346400","3581","444602.7","1249.4"
"353185411000","344300","3581","445852.6","1249.9"
"354185879000","349000","3582","447103.4","1250.8"
"355186299000","344800","3583","448356.8","1253.4"
"356186820000","349800","3583","449660.0","1303.2"
"357187339000","348600","3581","450917.2","1257.2"
"358188004000","350100","3580","452176.6","1259.4"
"359188636000","348600","3581","453437.2","1260.6"
"360189018000","353800","3583","454700.1","1262.9"
"361189690000","349500","3583","456009.3","1309.2"
"362190189000","351300","3582","457266.5","1257.2"
"363190759000","346300","3585","458521.2","1254.7"
"364191232000","349000","3583","459773.6","1252.4"
"365191669000","348000","3581","461028.3","1254.7"
"366192247000","354000","3583","462334.9","1306.6"
"367192797000","350900","3581","463595.2","1260.3"
"368193229000","352200","3584","464857.5","1262.3"
"369193698000","351100","3581","466118.6","1261.1"
"370194054000","351800","3582","467379.3","1260.7"
"371194606000","348700","3581","468686.0","1306.7"
"372195261000","351400","3581","469942.8","1256.8"
"373195826000","353800","3582","471200.4","1257.6"
"374196340000","349800","3582","472459.8","1259.4"
"375196662000","350200","3580","473720.9","1261.1"
"376197164000","349700","3582","475033.5","1312.6"
"377197760000","350200","3583","476300.6","1267.1"
"378198390000","356600","3581","477572.5","1271.9"
"379198995000","356300","3582","478848.2","1275.7"
"380199577000","355300","3582","480126.9","1278.7"
"381200420000","358800","3583","481462.7","1335.8"
"382200941000","356900","3581","482750.0","1287.3"
"383201513000","358900","3583","484035.6","1285.6"
"384201856000","359400","3583","485335.4","1299.8"
"385202215000","362900","3585","486636.5","1301.1"
"386202898000","359700","3585","487986.1","1349.6"
"387203426000","358900","3582","489285.8","1299.7"
"388203939000","362400","3584","490585.2","1299.4"
"389204393000","361600","3581","491880.2","1295.0"
"390204682000","361600","3581","493174.0","1293.8"
"391205346000","357200","3580","494516.3","1342.3"
"392205862000","360500","3583","495811.8","1295.5"
"393206441000","360700","3583","497108.5","1296.7"
"394206958000","355300","3582","498396.3","1287.8"
"395207348000","357000","3581","499678.0","1281.7"
"396207897000","354800","3582","501006.1","1328.1"
"397208390000","353700","3583","502279.7","1273.6"
"398209000000","354800","3583","503551.1","1271.4"
"399209464000","351200","3584","504818.6","1267.5"
"400209757000","348500","3583","506083.1","1264.5"
"401210359000","352300","3584","507395.8","1312.7"
"402210985000","348100","3584","508656.9","1261.1"
"403211493000","354800","3584","509923.1","1266.2"
"404211946000","343200","3581","511192.4","1269.3"
"405212299000","351800","3583","512458.7","1266.3"
"406212913000","351200","3584","513779.5","1320.8"
"407213503000","355200","3583","515056.9","1277.4"
"408214133000","354800","3583","516332.6","1275.7"
"409214561000","349700","3583","517599.7","1267.1"
"410214898000","346300","3585","518857.8","1258.1"
"411215476000","346300","3582","520159.7","1301.9"
"412215987000","346400","3582","521407.9","1248.2"
"413216524000","344400","3582","522654.4","1246.5"
"414217012000","343200","3585","523897.9","1243.5"
"415217339000","344000","3584","525139.2","1241.3"
"416217915000","343100","3581","526427.8","1288.6"
"417218423000","346400","3583","527667.4","1239.6"
"418218875000","342700","3583","528911.3","1243.9"
"419219453000","344700","3581","530150.0","1238.7"
"420219833000","343200","3584","531387.9","1237.9"
"421220403000","339600","3583","532673.5","1285.6"
"422220998000","344300","3584","533911.0","1237.5"
"423221620000","341500","3581","535141.6","1230.6"
"424222041000","343500","3585","536377.3","1235.7"
"425222462000","341000","3582","537614.8","1237.5"
"426223065000","343600","3585","538900.3","1285.5"
"427223702000","343600","3584","540137.8","1237.5"
"428224259000","347200","3580","541376.5","1238.7"
"429224921000","343800","3581","542619.1","1242.6"
"430225216000","344800","3580","543855.3","1236.2"
"431225826000","348500","3583","545140.5","1285.2"
"432226342000","341500","3584","546376.6","1236.1"
"433226852000","344000","3582","547614.5","1237.9"
"434227513000","343000","3582","548852.0","1237.5"
"435227948000","343200","3582","550088.6","1236.6"
"436228462000","344500","3582","551371.2","1282.6"
"437229190000","342300","3587","552604.3","1233.1"
"438229678000","341100","3583","553836.2","1231.9"
"439230206000","344000","3586","555066.7","1230.5"
"440230583000","344100","3584","556300.3","1233.6"
"441231161000","730300","3582","557591.5","1291.2"
"442231750000","346500","3582","558845.3","1253.8"
"443232375000","346300","3585","560099.9","1254.6"
"444233049000","345900","3584","561352.4","1252.5"
"445233399000","344200","3580","562602.3","1249.9"
"446233947000","1163100","3584","563900.0","1297.7"
"447234585000","344100","3582","565152.4","1252.4"
"448235294000","346500","3581","566405.4","1253.0"
"449235739000","346400","3582","567660.4","1255.0"
"450236122000","349800","3582","568918.6","1258.2"
"451236796000","349600","3582","570176.2","1257.6"
"452237337000","346500","3583","571475.1","1298.9"
"453237769000","345200","3582","572714.3","1239.2"
"454238304000","343100","3583","573954.3","1240.0"
"455238709000","347900","3581","575197.4","1243.1"
"456239423000","342200","3581","576444.2","1246.8"
"457240103000","348200","3581","577743.1","1298.9"
"458240633000","349500","3581","578998.2","1255.1"
"459241159000","352300","3584","580259.3","1261.1"
"460241410000","350200","3584","581523.4","1264.1"
"461242045000","351200","3579","582790.5","1267.1"
"462242568000","357900","3580","584105.8","1315.3"
"463243136000","357100","3583","585381.9","1276.1"
"464243719000","359400","3584","586672.2","1290.3"
"465244116000","357000","3585","587963.8","1291.6"
"466244605000","359700","3581","589257.1","1293.3"
"467245128000","360700","3582","590605.9","1348.8"
"468245667000","366100","3580","591916.4","1310.5"
"469246231000","368300","3584","593232.9","1316.5"
"470246609000","364100","3583","594547.3","1314.4"
"471247193000","362300","3583","595850.1","1302.8"
"472247848000","359700","3583","597190.3","1340.2"
"473248259000","357600","3583","598477.6","1287.3"
"474248895000","357000","3581","599760.1","1282.5"
"475249451000","355300","3583","601041.9","1281.8"
"476250093000","354300","3582","602320.1","1278.2"
"477250732000","351300","3582","603643.5","1323.4"
"478251314000","355300","3580","604918.8","1275.3"
"479251827000","351500","3582","606190.2","1271.4"
"480252158000","349800","3583","607452.6","1262.4"
"481252713000","352800","3582","608712.0","1259.4"
"482253252000","348900","3581","610016.0","1304.0"
"483253739000","346400","3585","611259.1","1243.1"
"484254281000","346300","3583","612508.6","1249.5"
"485254789000","347000","3582","613759.8","1251.2"
"486255326000","348000","3580","615005.8","1246.0"
"487256155000","344700","3582","616298.3","1292.5"
"488257066000","344300","3581","617537.8","1239.5"
"489257449000","342500","3581","618775.3","1237.5"
"490257906000","345800","3582","620011.0","1235.7"
"491258553000","344200","3585","621247.2","1236.2"
"492259281000","346700","3582","622531.5","1284.3"
"493260062000","340900","3581","623765.5","1234.0"
"494260707000","344000","3584","624999.5","1234.0"
"495261309000","342700","3582","626233.1","1233.6"
"496262148000","340900","3585","627465.8","1232.7"
