Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"238122481000","4532800","3592","3860719.9","16245.9"
"239123070000","4565600","3589","3876953.5","16233.6"
"240123601000","4626700","3590","3893182.7","16229.2"
"241124191000","4625200","3592","3909426.5","16243.8"
"242124718000","4565300","3591","3925655.7","16229.2"
"243125440000","4561800","3595","3941876.7","16221.0"
"244125881000","4562900","3582","3958102.9","16226.2"
"245126409000","4564800","3588","3974333.9","16231.0"
"246126801000","4559600","3593","3990566.1","16232.2"
"247127338000","4555100","3592","4006778.6","16212.5"
"248128069000","4561100","3592","4022981.5","16202.9"
"249128721000","4615300","3593","4039182.0","16200.5"
"250129313000","4591600","3590","4055380.2","16198.2"
"251129761000","4497100","3585","4071587.1","16206.9"
"252130100000","4562600","3586","4087781.1","16194.0"
"253130953000","4559600","3585","4104013.3","16232.2"
"254131411000","4564800","3590","4120241.2","16227.9"
"255131712000","4567100","3584","4136457.5","16216.3"
"256132230000","4593100","3592","4152686.3","16228.8"
"257132736000","4593900","3587","4168904.8","16218.5"
"258133285000","4617400","3596","4185131.9","16227.1"
"259133863000","4594600","3592","4201362.8","16230.9"
"260134268000","4535000","3593","4217581.7","16218.9"
"261134739000","4558800","3594","4233821.2","16239.5"
"262135257000","4624400","3586","4250044.0","16222.8"
"263135845000","4623600","3591","4266275.4","16231.4"
"264136389000","4571600","3583","4282508.4","16233.0"
"265136737000","4624400","3586","4298721.8","16213.4"
"266137130000","4618300","3591","4314961.3","16239.5"
"267137607000","4587800","3599","4331189.2","16227.9"
"268138256000","4594600","3594","4347416.7","16227.5"
"269138761000","4584800","3591","4363627.9","16211.2"
"270139125000","4530600","3587","4379843.3","16215.4"
"271139555000","4567100","3584","4396080.3","16237.0"
"272140071000","4561100","3587","4412303.5","16223.2"
"273140667000","4563300","3592","4428526.7","16223.2"
"274141051000","4576900","3589","4444743.0","16216.3"
"275141523000","4565600","3590","4460954.2","16211.2"
"276141905000","4533500","3589","4477186.4","16232.2"
