Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"256320907000","723300","3581","652150.5","2597.2"
"257322056000","718000","3584","654744.7","2594.2"
"258323315000","717200","3583","657339.4","2594.7"
"259324538000","718100","3581","659933.6","2594.2"
"260325715000","720100","3582","662529.2","2595.6"
"261327006000","718300","3581","665123.8","2594.6"
"262328258000","718400","3583","667717.2","2593.4"
"263329608000","718300","3583","670314.5","2597.3"
"264330709000","718300","3583","672911.7","2597.2"
"265331870000","718700","3582","675507.7","2596.0"
"266333179000","720400","3584","678104.9","2597.2"
"267334339000","718800","3581","680699.6","2594.7"
"268335671000","719600","3585","683295.1","2595.5"
"269337013000","712400","3582","685890.6","2595.5"
"270338138000","722300","3581","688485.7","2595.1"
"271339486000","725800","3581","691082.1","2596.4"
"272340651000","711400","3583","693677.2","2595.1"
"273342089000","718300","3581","696273.5","2596.3"
"274343199000","720300","3583","698869.1","2595.6"
"275344359000","711700","3580","701465.9","2596.8"
"276345752000","720400","3581","704063.5","2597.6"
"277347032000","718200","3582","706661.6","2598.1"
"278348310000","718600","3582","709258.4","2596.8"
"279349492000","718300","3582","711855.7","2597.3"
"280350620000","723400","3581","714453.7","2598.0"
"281351992000","726700","3581","717051.4","2597.7"
"282353228000","717200","3583","719650.3","2598.9"
"283354581000","727200","3582","722248.8","2598.5"
"284355769000","719700","3581","724847.3","2598.5"
"285356923000","713400","3583","727445.0","2597.7"
"286358186000","718500","3581","730043.9","2598.9"
"287359114000","720400","3582","732642.0","2598.1"
"288360409000","727000","3583","735241.8","2599.8"
"289361569000","723700","3584","737840.3","2598.5"
"290362782000","725100","3583","740438.4","2598.1"
"291364170000","720100","3581","743036.9","2598.5"
"292365322000","726600","3582","745635.4","2598.5"
"293366636000","712700","3584","748233.9","2598.5"
"294367797000","718800","3582","750832.8","2598.9"
"295368921000","727400","3584","753432.2","2599.4"
"296370301000","725500","3580","756032.4","2600.2"
"297371441000","719900","3582","758631.7","2599.3"
"298372810000","718000","3583","761231.1","2599.4"
"299373976000","726800","3583","763829.6","2598.5"
"300375146000","727000","3580","766426.4","2596.8"
"301376513000","717300","3582","769024.0","2597.6"
"302377678000","724200","3583","771621.7","2597.7"
"303379059000","723100","3582","774219.3","2597.6"
"304380294000","723600","3582","776816.6","2597.3"
"305381476000","719900","3581","779412.5","2595.9"
"306382762000","719600","3582","782008.5","2596.0"
"307384030000","730200","3584","784606.1","2597.6"
"308385282000","732600","3583","787201.2","2595.1"
"309386493000","734200","3583","789797.2","2596.0"
"310387624000","726500","3583","792393.1","2595.9"
"311388955000","711100","3581","794990.4","2597.3"
"312390081000","720000","3581","797585.5","2595.1"
"313391350000","720500","3582","800182.7","2597.2"
"314392542000","725200","3581","802777.8","2595.1"
"315393508000","719900","3583","805372.9","2595.1"
"316394709000","718000","3583","807967.6","2594.7"
"317395820000","717100","3584","810561.8","2594.2"
"318397117000","717300","3583","813157.8","2596.0"
"319398295000","720000","3582","815752.0","2594.2"
"320399486000","718300","3582","818345.9","2593.9"
"321400896000","711900","3582","820940.1","2594.2"
"322402006000","711600","3584","823534.4","2594.3"
"323403459000","711700","3584","826128.6","2594.2"
"324404582000","718900","3583","828721.6","2593.0"
"325405787000","724400","3582","831315.0","2593.4"
"326407173000","713700","3582","833907.5","2592.5"
"327408462000","720300","3581","836499.2","2591.7"
"328409731000","718500","3581","839090.1","2590.9"
"329410904000","711800","3583","841676.2","2586.1"
"330412023000","713900","3581","844262.0","2585.8"
"331413322000","712100","3582","846848.1","2586.1"
"332414618000","718400","3583","849433.9","2585.8"
"333415912000","712100","3584","852019.2","2585.3"
"334417071000","717900","3579","854602.8","2583.6"
"335418199000","717000","3584","857186.4","2583.6"
"336419593000","720300","3584","859771.3","2584.9"
"337420675000","719900","3585","862354.4","2583.1"
"338422087000","707000","3583","864939.7","2585.3"
"339423342000","712600","3583","867523.8","2584.1"
"340424533000","723300","3583","870108.2","2584.4"
"341425887000","718300","3584","872693.1","2584.9"
"342427086000","716400","3582","875281.8","2588.7"
"343428335000","711900","3583","877871.0","2589.2"
"344429552000","713700","3582","880456.7","2585.7"
"345430632000","723400","3583","883042.5","2585.8"
"346432023000","713900","3581","885626.5","2584.0"
"347433103000","720200","3582","888210.5","2584.0"
"348434561000","725200","3583","890795.8","2585.3"
"349435880000","718200","3583","893382.8","2587.0"
"350437043000","716700","3584","895972.0","2589.2"
"351438499000","717600","3583","898561.5","2589.5"
"352439630000","718900","3581","901149.4","2587.9"
"353440915000","712900","3583","903739.0","2589.6"
"354442115000","713600","3581","906326.4","2587.4"
"355443257000","718000","3582","908911.7","2585.3"
"356444656000","718300","3581","911497.9","2586.2"
"357445875000","719600","3583","914084.5","2586.6"
"358447203000","718300","3583","916670.2","2585.7"
"359448387000","713700","3583","919256.8","2586.6"
"360449625000","716600","3582","921842.5","2585.7"
"361450874000","712800","3579","924428.7","2586.2"
