Time (ns),Current (nA),Voltage (mV),Energy (uJ),Variation (uJ)
"221111555000","329200","3583","265523.5","1196.1"
"222112078000","329000","3583","266715.3","1191.8"
"223112513000","331200","3582","267906.7","1191.4"
"224112822000","329400","3582","269089.4","1182.7"
"225113359000","327300","3581","270272.1","1182.7"
"226113850000","329300","3582","271456.1","1184.0"
"227114294000","328000","3584","272748.6","1292.5"
"228114730000","326500","3581","273930.9","1182.3"
"229114844000","326400","3587","275113.2","1182.3"
"230115274000","324400","3582","276296.3","1183.1"
"231115871000","333900","3582","277490.7","1194.4"
"232116364000","327900","3583","278671.2","1180.5"
"233116838000","326700","3583","279855.2","1184.0"
"234117164000","331000","3581","281038.3","1183.1"
"235117781000","327400","3582","282221.9","1183.6"
"236118288000","332800","3586","283416.3","1194.4"
"237118885000","332300","3582","284612.4","1196.1"
"238119318000","334000","3584","285810.7","1198.3"
"239119541000","330700","3581","287007.6","1196.9"
"240120159000","329200","3583","288199.0","1191.4"
"241120798000","326400","3581","289385.6","1186.6"
"242121250000","326300","3586","290571.3","1185.7"
"243121769000","326400","3581","291872.4","1301.1"
"244122079000","332200","3583","293056.5","1184.1"
"245122659000","335900","3582","294245.6","1189.1"
"246123168000","329400","3584","295444.7","1199.1"
"247123631000","331700","3584","296643.9","1199.2"
"248124096000","332400","3583","297837.4","1193.5"
"249124438000","333900","3584","299036.1","1198.7"
"250124968000","331300","3584","300235.7","1199.6"
"251125380000","332900","3581","301433.9","1198.2"
"252125827000","333800","3581","302627.4","1193.5"
"253126346000","334200","3582","303825.3","1197.9"
"254126730000","328800","3583","305006.3","1181.0"
"255127445000","326400","3581","306185.9","1179.6"
"256127997000","330900","3583","307369.0","1183.1"
"257128526000","336500","3582","308562.6","1193.6"
"258128975000","332700","3583","309762.5","1199.9"
"259129429000","329200","3580","311061.6","1299.1"
"260129792000","331300","3583","312246.4","1184.8"
"261130219000","329800","3582","313431.7","1185.3"
"262130743000","329400","3584","314619.6","1187.9"
"263131211000","335100","3583","315806.2","1186.6"
"264131523000","329000","3582","316991.9","1185.7"
"265132043000","329300","3583","318177.7","1185.8"
"266132614000","330500","3584","319373.3","1195.6"
"267132918000","326400","3582","320556.9","1183.6"
"268133487000","332700","3581","321744.4","1187.5"
"269133822000","331600","3586","322936.6","1192.2"
"270134425000","330800","3582","324123.6","1187.0"
"271134966000","328900","3581","325318.8","1195.2"
"272135484000","332900","3585","326502.4","1183.6"
"273135932000","332400","3581","327692.9","1190.5"
"274136320000","328900","3582","328873.4","1180.5"
"275136892000","330900","3583","330169.8","1296.4"
"276137452000","328300","3583","331358.6","1188.8"
"277138053000","329300","3582","332547.3","1188.7"
"278138294000","330900","3583","333736.5","1189.2"
"279138739000","329400","3585","334927.9","1191.4"
"280139308000","331300","3585","336121.4","1193.5"
"281139820000","332600","3584","337313.6","1192.2"
"282140332000","326300","3581","338502.3","1188.7"
"283140802000","327600","3581","339690.7","1188.4"
"284141082000","330900","3581","340879.9","1189.2"
"285141673000","331700","3582","342069.5","1189.6"
